ihghgighi;contaCreditoCode;data;valor;historico;numeroDocumento
2.1.3.02.005;;17/02/2025;2147.36;BX DOC. CASSIST225 - SINDICATO DOS EMPR.NO COM. DE SUMARÉ E HORTOLÂNDIACONTRIBUIÇÃO ASSISTENCIAL REF. 02/2025;BXCP
;1.1.1.02.004;17/02/2025;2147.36;BX CP SINDICATO EMPR.COM SUMARE E HORTOLANDIA;BXCP
3.3.3.05.031;;17/02/2025;850;BX DOC. 337 - MLMM FESTAS LTDALOCAÇÃO DE 5 MESAS E 20 CADEIRAS BISTRO P/ ALMOÇO DR. LINK;BXCP
3.3.3.05.031;;17/02/2025;25;BX DOC. 338 - MLMM FESTAS LTDALOCAÇÃO DE MESA DE CENTRO P/ ALMOÇO DR. LINK;BXCP
;1.1.1.02.004;17/02/2025;875;BX CP MLMM FESTAS LTDA;BXCP
3.3.3.09.007;;17/02/2025;130.16;BX DOC. 1197910169 - PREFEITURA DESÃO PAULO;BXCP
3.4.2.01.001;;17/02/2025;1.3;JUROS S/ BX DOC. 1197910169 - PREFEITURA DESÃO PAULO;BXCP
;1.1.1.02.003;17/02/2025;131.46;BX CP PREFEITURA DE SÃO PAULO;BXCP
3.3.3.04.005;;17/02/2025;1771.98;BX DOC. RDVTB01-25 - THAIS BELIERO DE LIMA BARCELLOS;BXCP
3.3.3.04.007;;17/02/2025;748.08;BX DOC. RDVTB01-25 - THAIS BELIERO DE LIMA BARCELLOS;BXCP
3.3.3.04.008;;17/02/2025;17.3;BX DOC. RDVTB01-25 - THAIS BELIERO DE LIMA BARCELLOS;BXCP
3.3.3.05.009;;17/02/2025;1156.14;BX DOC. RDVTB01-25 - THAIS BELIERO DE LIMA BARCELLOS;BXCP
;1.1.1.02.004;17/02/2025;3693.5;BX CP THAIS BELIERO DE LIMA BARCELLOS;BXCP
2.1.2.01.000541;;17/02/2025;225;BX DOC. 763 - CRISTAL AGUA LTDA;BXCP
;1.1.1.02.004;17/02/2025;225;BX CP CRISTAL AGUA LTDA;BXCP
1.1.3.06.001;;17/02/2025;126142.56;ADTO 000409 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000409/iMP009079/25 ORDER 181748;BXCP
;1.1.1.02.004;17/02/2025;126142.56;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
2.1.2.01.000034;;17/02/2025;2746.7;BX DOC. 189021417 - TELEFONICA BRASIL S/A;BXCP
;1.1.1.02.004;17/02/2025;2746.7;BX CP TELEFONICA BRASIL S/A;BXCP
2.1.2.01.000034;;17/02/2025;336.85;BX DOC. 390579502 - TELEFONICA BRASIL S/A;BXCP
;2.1.2.03.000050;20/02/2025;2046.34;OP 0126 INVOICE A PAGAR VARIACAO CAMBIAL DOC 90060829 FLOTTWEG SE;BXCP
2.1.2.03.000050;;20/02/2025;17396.01;OP 0126 INVOICE A PAGAR BX DOC. 90060830 - FLOTTWEG SE INVOICE REF. PROC. 000389 EURO 2.726,99 TX : 6,3792000;BXCP
;2.1.2.03.000050;20/02/2025;1089.97;OP 0126 INVOICE A PAGAR VARIACAO CAMBIAL DOC 90060830 FLOTTWEG SE;BXCP
;1.1.1.02.004;20/02/2025;418837.6;BX CP FLOTTWEG SE;BXCP
2.1.2.03.000050;;20/02/2025;6703.33;OP 0126 INVOICE A PAGAR BX DOC. 90060519 - FLOTTWEG SE INVOICE REF. PROC. 000380 EURO 1.107,75 TX : 6,0513000;BXCP
;2.1.2.03.000050;20/02/2025;79.54;OP 0126 INVOICE A PAGAR VARIACAO CAMBIAL DOC 90060519 FLOTTWEG SE;BXCP
2.1.2.03.000050;;20/02/2025;25590.1;OP 0126 INVOICE A PAGAR BX DOC. 90060520 - FLOTTWEG SE INVOICE REF. PROC. 000380 EURO 4.228,86 TX : 6,0513000;BXCP
;2.1.2.03.000050;20/02/2025;303.63;OP 0126 INVOICE A PAGAR VARIACAO CAMBIAL DOC 90060520 FLOTTWEG SE;BXCP
2.1.2.03.000050;;20/02/2025;70314.29;OP 0126 INVOICE A PAGAR BX DOC. 90060521 - FLOTTWEG SE INVOICE REF. PROC. 000380 EURO 11.619,70 TX : 6,0513000;BXCP
;2.1.2.03.000050;20/02/2025;834.29;OP 0126 INVOICE A PAGAR VARIACAO CAMBIAL DOC 90060521 FLOTTWEG SE;BXCP
2.1.2.03.000050;;20/02/2025;8295.36;OP 0126 INVOICE A PAGAR BX DOC. 90060522 - FLOTTWEG SE INVOICE REF. PROC. 000380 EURO 1.370,84 TX : 6,0513000;BXCP
;2.1.2.03.000050;20/02/2025;98.42;OP 0126 INVOICE A PAGAR VARIACAO CAMBIAL DOC 90060522 FLOTTWEG SE;BXCP
2.1.2.03.000050;;20/02/2025;19702;OP 0126 INVOICE A PAGAR BX DOC. 90060523 - FLOTTWEG SE INVOICE REF. PROC. 000380 EURO 3.255,83 TX : 6,0513000;BXCP
;2.1.2.03.000050;20/02/2025;233.76;OP 0126 INVOICE A PAGAR VARIACAO CAMBIAL DOC 90060523 FLOTTWEG SE;BXCP
2.1.2.03.000050;;20/02/2025;29307.11;OP 0126 INVOICE A PAGAR BX DOC. 90060525 - FLOTTWEG SE INVOICE REF. PROC. 000380 EURO 4.843,11 TX : 6,0513000;BXCP
;2.1.2.03.000050;20/02/2025;347.73;OP 0126 INVOICE A PAGAR VARIACAO CAMBIAL DOC 90060525 FLOTTWEG SE;BXCP
;1.1.1.02.004;20/02/2025;158014.82;BX CP FLOTTWEG SE;BXCP
2.1.2.03.000050;;20/02/2025;190678.88;OP 0126 INVOICE A PAGAR BX DOC. 90060832 - FLOTTWEG SE INVOICE REF. PROC. 000389 EURO 29.890,72 TX : 6,3792000;BXCP
;2.1.2.03.000050;20/02/2025;11947.33;OP 0126 INVOICE A PAGAR VARIACAO CAMBIAL DOC 90060832 FLOTTWEG SE;BXCP
;1.1.1.02.004;20/02/2025;178731.55;BX CP FLOTTWEG SE;BXCP
2.1.3.02.004;;21/02/2025;141.48;BAIXA IRSAL0624C SECRETARIA DA RECEITA FEDERAL DARF 0561 IR S/ FOPAG COMPLEMENTO 06 2024;BXCP
3.4.2.01.001;;21/02/2025;9.01;JRS PGTO IRSAL0624C SECRETARIA DA RECEITA FEDERAL DARF 0561 IR S/ FOPAG COMPLEMENTO 06 2024;BXCP
3.4.2.01.004;;21/02/2025;28.29;VR MULTA ATRASO IRSAL0624C SECRETARIA DA RECEITA FEDERAL DARF 0561 IR S/ FOPAG COMPLEMENTO 06 2024;BXCP
;1.1.1.02.004;21/02/2025;178.78;BX CP SECRETARIA DA RECEITA FEDERAL;BXCP
1.1.3.06.001;;21/02/2025;10226.11;ADTO 000410 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000410/IMP009102/25 ORDER 182299;BXCP
;1.1.1.02.004;21/02/2025;10226.11;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
2.1.4.01.004;;21/02/2025;749.42;BX DOC. GNRENF2478 - GOVERNO DO ESTADO DO MATO GROSSO ICMS ST S/ NF 2478;BXCP
;1.1.1.02.004;21/02/2025;749.42;BX CP GOVERNO DO ESTADO DO MATO GROSSO;BXCP
2.1.4.01.004;;21/02/2025;5382.8;BX DOC. GNRENF2479 - GOVERNO DO ESTADO DE SANTA CATARINA ICMS ST S/ NF 2479;BXCP
;1.1.1.02.004;21/02/2025;5382.8;BX CP GOVERNO DO ESTADO DE SANTA CATARINA;BXCP
1.1.3.04.001;;21/02/2025;12019.3;ADTO ADTO210225 IFOOD BENEFICIOS E SERVICOS LTDA. RECARGA IFOOD REFEIÇÃO E ALIMENTAÇÃO - REF. MARÇO/2025;BXCP
;1.1.1.02.004;21/02/2025;12019.3;BX CP IFOOD BENEFICIOS E SERVIÇOS LTDA;BXCP
2.1.7.01.001;;24/02/2025;0.06;BX DOC. ADTC030225 - GRANOPAR TRANSPORTE E COMERCIO DE CEREAIS LTDA;BXCP
;1.1.1.02.004;24/02/2025;0.06;BX CP DEV. PIX DIF. ADTO GRANOPAR;BXCP
1.1.3.04.001;;24/02/2025;2517.31;ADTO ADTO240225 DELL COMPUTADORES DO BRASIL LTDA REPARO NOTEBOOK RAFAEL PACHECO;BXCP
;1.1.1.02.004;24/02/2025;2517.31;BX CP DELL COMPUTADORES DO BRASIL LTDA;BXCP
1.1.3.04.001;;24/02/2025;60.18;ADTO ADT240225 ARCOZ DISTRIBUIDORA LTDA COMPRA DE PILHAS ALCALINAS - MERCADO LIVRE;BXCP
;1.1.1.02.004;24/02/2025;60.18;BX CP ARCOZ DISTRIBUIDORA LTDA;BXCP
1.1.3.04.001;;24/02/2025;25.9;ADTO ADTF240225 KRG COMPONENTES ELETRONICOS LTDA COMPRA DE FUSÍVEL PARA O MICROONDAS DA COZINHA - MERCADO LIVRE;BXCP
;1.1.1.02.004;24/02/2025;25.9;BX CP KRG COMPONENTES ELETRONICOS LTDA;BXCP
3.3.3.05.011;;24/02/2025;338.02;BX DOC. RDVJT02-25 - JOSEMAR RODRIGUES TEIXEIRA;BXCP
;1.1.1.02.004;24/02/2025;338.02;BX CP JOSEMAR RODRIGUES TEIXEIRA;BXCP
2.1.2.01.000019;;24/02/2025;80;OP 5014 PGTO NF 2463EVANDRO ANTONIO FAZION;BXCP
;1.1.1.02.004;24/02/2025;80;BX CP EVANDRO ANTONIO FAZION;BXCP
2.1.2.01.000115;;24/02/2025;1256.05;BX DOC. 140453 - SOMA CAMPINAS PRODUTOS DE HIGIENE LTDA;BXCP
;1.1.1.02.004;24/02/2025;1256.05;BX CP SOMA CAMPINAS PRODUTOS DE HIGIENE LTDA;BXCP
1.1.3.06.001;;24/02/2025;44009.02;ADTO 000412 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000412/IMP009104/25 ORDER GARANTIA 8028278;BXCP
;1.1.1.02.004;24/02/2025;44009.02;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
1.1.3.06.001;;24/02/2025;37474.28;ADTO 000411 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000411/IMP009089/25 ORDERS 182416/182467;BXCP
;1.1.1.02.004;24/02/2025;37474.28;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
3.3.3.04.004;;25/02/2025;37953.73;BX DOC. FT10056 - RFORTE VIAGENS E TURISMO LTDA;BXCP
3.3.3.04.005;;25/02/2025;19437.96;BX DOC. FT10056 - RFORTE VIAGENS E TURISMO LTDA;BXCP
3.3.3.04.007;;25/02/2025;11553.65;BX DOC. FT10056 - RFORTE VIAGENS E TURISMO LTDA;BXCP
;1.1.1.02.004;25/02/2025;68945.34;BX CP RFORTE VIAGENS E TURISMO LTDA;BXCP
1.1.3.04.001;;25/02/2025;160.76;ADTO ADTO250225 VEXPENSES S.A. APLICATIVO VEXPENSES FEVEREIRO/2025;BXCP
;1.1.1.02.004;25/02/2025;160.76;BX CP VEXPENSES S.A.;BXCP
2.1.2.01.000021;;25/02/2025;4005.57;OP 5014 PGTO NF 1747BONTEMPI FERREIRA SOCIEDADE DE ADVOGADOS;BXCP
;1.1.1.02.004;25/02/2025;4005.57;BX CP BONTEMPI FERREIRA SOC DE ADVOGADOS;BXCP
2.1.2.01.000039;;25/02/2025;973.46;BX DOC. 19911748 - AZUL LINHAS AEREAS BRASILEIRAS SA;BXCP
;1.1.1.02.004;25/02/2025;973.46;BX CP AZUL LINHAS AEREAS BRASILEIRAS SA;BXCP
2.1.4.01.004;;25/02/2025;1185.43;BX DOC. GNRENF2482 - GOVERNO DO ESTADO DO MATO GROSSO ICMS ST S/ NF 2482;BXCP
;1.1.1.02.004;25/02/2025;1185.43;BX CP GOVERNO DO ESTADO DO MATO GROSSO;BXCP
2.1.4.01.004;;25/02/2025;1185.43;BX DOC. GNRENF2483 - GOVERNO DO ESTADO DO MATO GROSSO ICMS ST S/ NF 2483;BXCP
;1.1.1.02.004;25/02/2025;1185.43;BX CP GOVERNO DO ESTADO DO MATO GROSSO;BXCP
2.1.4.01.004;;25/02/2025;1185.64;BX DOC. GNRENF2484 - GOVERNO DO ESTADO DO MATO GROSSO ICMS ST S/ NF 2484;BXCP
;1.1.1.02.004;25/02/2025;1185.64;BX CP GOVERNO DO ESTADO DO MATO GROSSO;BXCP
1.1.3.04.001;;25/02/2025;2997;ADTO ADTF250225 LEANDRO HENRIQUE GOMES CONSULTORIA FINANCEIRA LTDA CURSO ESPECIALISTA FINANCEIRO THAIS SAKAGUTI;BXCP
;1.1.1.02.004;25/02/2025;2997;BX CP LEANDRO HENRIQUE G CONSULT FINANCEIRA;BXCP
3.3.3.04.005;;25/02/2025;373.46;BX DOC. CC25022025 - CARTAO DE CREDITO BRADESCOCARTÃO DE CRÉDITO BRADESCO DPS E NBB - FEVEREIRO/2025;BXCP
3.3.3.05.010;;25/02/2025;20;BX DOC. CC25022025 - CARTAO DE CREDITO BRADESCOCARTÃO DE CRÉDITO BRADESCO DPS E NBB - FEVEREIRO/2025;BXCP
3.3.3.09.001;;25/02/2025;616.45;BX DOC. CC25022025 - CARTAO DE CREDITO BRADESCOCARTÃO DE CRÉDITO BRADESCO DPS E NBB - FEVEREIRO/2025;BXCP
3.4.2.01.005;;25/02/2025;80.32;BX DOC. CC25022025 - CARTAO DE CREDITO BRADESCOCARTÃO DE CRÉDITO BRADESCO DPS E NBB - FEVEREIRO/2025;BXCP
2.1.2.01.000103;;25/02/2025;475.73;BX DOC. 312929 - ADARA DISTRIBUIDORA DE VEICULOS LTDA;BXCP
2.1.2.01.000600;;25/02/2025;516.02;BX DOC. 9010232D - CARREFOUR COMERCIO E INDUSTRIA LTDA;BXCP
;3.4.1.01.002;25/02/2025;0.03;DESCONTO S/ BX DOC. 9010232D - CARREFOUR COMERCIO E INDUSTRIA LTDA;BXCP
;1.1.1.02.003;25/02/2025;2081.95;BX CP CARTÃO DE CRÉDITO BRADESCO;BXCP
2.1.2.01.000264;;26/02/2025;2926;BX DOC. 36992 - BIN PALLET EMBALAGENS LTDA;BXCP
;1.1.1.02.004;26/02/2025;2926;BX CP BIN PALLET EMBALAGENS LTDA;BXCP
2.1.2.01.000357;;26/02/2025;2366.7;OP 5014 PGTO NF 204JUNIOR VENTURA - EVENTOS, TRANSLADOS E TURISMO LTD;BXCP
;1.1.1.02.004;26/02/2025;2366.7;BX CP JUNIOR VENTURA-EVENTOS, TRANSL E TURISMO;BXCP
2.1.2.01.000034;;27/02/2025;989.19;BX DOC. 189358491 - TELEFONICA BRASIL S/A;BXCP
;1.1.1.02.004;27/02/2025;989.19;BX CP TELEFONICA BRASIL S/A;BXCP
3.3.3.04.006;;27/02/2025;86.38;BX DOC. RDVNB01-25 - NUBIA BERGAMO BORIN;BXCP
;1.1.1.02.004;27/02/2025;86.38;BX CP NUBIA BERGAMO BORIN;BXCP
3.3.3.04.004;;27/02/2025;335;BX DOC. RDVJT03-25 - JOSEMAR RODRIGUES TEIXEIRA;BXCP
3.3.3.04.005;;27/02/2025;290;BX DOC. RDVJT03-25 - JOSEMAR RODRIGUES TEIXEIRA;BXCP
3.3.3.05.009;;27/02/2025;480.06;BX DOC. RDVJT03-25 - JOSEMAR RODRIGUES TEIXEIRA;BXCP
3.3.3.05.011;;27/02/2025;133.1;BX DOC. RDVJT03-25 - JOSEMAR RODRIGUES TEIXEIRA;BXCP
;1.1.1.02.004;27/02/2025;1238.16;BX CP JOSEMAR RODRIGUES TEIXEIRA;BXCP
2.1.2.01.000034;;27/02/2025;21.32;PGTO 022025 TELEFONICA BRASIL S/A;BXCP
;1.1.1.02.003;27/02/2025;21.32;BX CP TELEFONICA BRASIL S/A;BXCP
2.1.3.01.001;;27/02/2025;120567.42;BX DOC. FOPAG0225 - FOLHA DE PAGAMENTO;BXCP
;1.1.1.02.004;27/02/2025;120567.42;BX CP FOLHA DE PAGAMENTO;BXCP
2.1.2.01.000081;;28/02/2025;2498.92;OP 5014 PGTO NF 16160DATACOMPANY ASSESSORIA CONTABIL LTDA;BXCP
2.1.2.01.000081;2.1.4.01.012;28/02/2025;123.82;OP 5014- PCC RETIDO NF 16160 DATACOMPANY ASSESSORIA CONTABIL LTDA;BXCP
;1.1.1.02.004;28/02/2025;2498.92;BX CP DATACOMPANY ASSESSORIA CONTABIL LTDA;BXCP
3.3.4.01.001;;28/02/2025;5717.61;BX DOC. CORE280225 - CONS REG DOS REPRES COMERCIAIS DO EST DE SAO PAULOPAGAMENTO CORE 2025;BXCP
;1.1.1.02.004;28/02/2025;5717.61;BX CP CONS REG DOS REP COMERCIAIS DO EST DE SP;BXCP
3.3.1.03.008;;28/02/2025;1723.79;BX DOC. SV-012025 - PRUDENTIAL DO BRASIL VIDA EM GRUPO SA;BXCP
;1.1.1.02.004;28/02/2025;1723.79;BX CP PRUDENTIAL DO BRASIL VIDA EM GRUPO SA;BXCP
2.1.2.01.000262;;28/02/2025;9100.42;OP 5014 PGTO NF 9480ALFALOG ARMAZENS GERAIS S.A.;BXCP
;1.1.1.02.004;28/02/2025;9100.42;BX CP ALFALOG ARMAZENS GERAIS S.A.;BXCP
2.1.2.01.000068;;28/02/2025;979.9;OP 5014 PGTO NF 766ZZ TRANSPORTES E LOCACOES LTDA ME;BXCP
;1.1.1.02.004;28/02/2025;979.9;BX CP ZZ TRANSPORTES E LOCAÇÕES LTDA ME;BXCP
2.1.3.01.004;;28/02/2025;1292.67;BX DOC. PA0225RB - FOLHA DE PAGAMENTO;BXCP
;1.1.1.02.003;28/02/2025;1292.67;BX CP FOLHA DE PAGAMENTO;BXCP
2.1.3.01.004;;28/02/2025;456.31;BX DOC. PA0225AD - FOLHA DE PAGAMENTO;BXCP
;1.1.1.02.003;28/02/2025;456.31;BX CP FOLHA DE PAGAMENTO;BXCP
2.1.2.01.000063;;28/02/2025;1412.3;OP 5014 PGTO NF 18546TI9 SISTEMAS DE INFORMACAO LTDA;BXCP
2.1.2.01.000063;2.1.4.01.012;28/02/2025;69.98;OP 5014- PCC RETIDO NF 18546 TI9 SISTEMAS DE INFORMACAO LTDA;BXCP
;1.1.1.02.004;28/02/2025;1412.3;BX CP TI9 SISTEMAS DE INFORMAÇÃO LTDA;BXCP
2.1.2.01.000063;;28/02/2025;770.4;OP 5014 PGTO NF 18547TI9 SISTEMAS DE INFORMACAO LTDA;BXCP
2.1.2.01.000063;2.1.4.01.012;28/02/2025;38.18;OP 5014- PCC RETIDO NF 18547 TI9 SISTEMAS DE INFORMACAO LTDA;BXCP
;1.1.1.02.004;28/02/2025;770.4;BX CP TI9 SISTEMAS DE INFORMAÇÃO LTDA;BXCP
;2.1.7.01.001;03/02/2025;2185.44;ADTO ADTC030225 GRANOPAR TRANSPORTE E COMERCIO DE CEREAIS LTDA PGTO ANTECIPADO GRANOPAR;BXCR
;1.1.3.06.001;04/02/2025;892.39;BX DOC. 0004020001 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI SALDO A RECEBER REF PROCESSO: 000402;BXCR
1.1.1.02.004;;04/02/2025;892.39;BX CR EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCR
;1.1.2.01.000027;04/02/2025;73299.81;BX DOC. 002174 - FS AGRISOLUTIONS INDUSTRIA DE BIOCOMBUSTIVEIS LTDA;BXCR
1.1.1.02.003;;04/02/2025;73299.81;BX CR FS AGRISOLUTIONS IND DE BIOCOMBUSTIVEIS;BXCR
;1.1.3.06.001;04/02/2025;121.16;BX DOC. 0004010001 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI SALDO A RECEBER REF PROCESSO: 000401;BXCR
1.1.1.02.004;;04/02/2025;121.16;BX CR EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCR
;1.1.2.01.000597;05/02/2025;18146.77;BX DOC. 002421 - INPASA AGROINDUSTRIAL S/A;BXCR
;1.1.2.01.000099;05/02/2025;23874.38;BX DOC. 002416 - INPASA AGROINDUSTRIAL SA;BXCR
1.1.1.02.004;;05/02/2025;42021.15;BX CR INPASA AGROINDUSTRIAL S/A;BXCR
;1.1.2.01.000029;06/02/2025;583.14;BX DOC. 002369 - SOLAE DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS;BXCR
1.1.1.02.003;;06/02/2025;583.14;BX CR SOLAE DO BRASIL IND E COM DE ALIMENTOS;BXCR
;1.1.2.01.000066;06/02/2025;42255.03;BX DOC. 002424 - GELITA DO BRASIL LTDA;BXCR
1.1.1.02.003;;06/02/2025;42255.03;BX CR GELITA DO BRASIL LTDA;BXCR
;1.1.2.01.000397;07/02/2025;6527.27;BX DOC. 002420 - ALD BIOENERGIA DECIOLANDIA SA;BXCR
1.1.1.02.004;;07/02/2025;6527.27;BX CR ALD BIOENERGIA DECIOLANDIA SA;BXCR
;1.1.2.01.000275;07/02/2025;20464.03;BX DOC. 002418 - INPASA AGROINDUSTRIAL SA;BXCR
;3.4.1.01.003;07/02/2025;0.01;JUROS S/ BX DOC. 002418 - INPASA AGROINDUSTRIAL SA;BXCR
1.1.1.02.004;;07/02/2025;20464.04;BX CR INPASA AGROINDUSTRIAL SA;BXCR
;1.1.2.01.000029;07/02/2025;85820.8;BX DOC. 002381 - SOLAE DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS;BXCR
;1.1.2.01.000029;07/02/2025;19874.08;OP 8005: PRESTAÇÃO DE SERVIÇO TRIBUTADO BX DOC. 000200 - SOLAE DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS;BXCR
1.1.1.02.003;;07/02/2025;105694.88;BX CR SOLAE DO BRASIL IND E COM DE ALIMENTOS;BXCR
;1.1.3.06.001;11/02/2025;1746.43;BX DOC. 0004030001 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI SALDO A RECEBER REF PROCESSO: 000403;BXCR
1.1.1.02.004;;11/02/2025;1746.43;BX CR EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCR
;1.1.3.06.001;13/02/2025;233.33;BX DOC. 0004040001 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI SALDO A RECEBER REF PROCESSO: 000404;BXCR
1.1.1.02.004;;13/02/2025;233.33;BX CR EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCR
;2.1.7.01.001;14/02/2025;539197.36;ADTO SLA27356 INPASA AGROINDUSTRIAL SA SINAL DE 20% REF. CONTRATO SLA 27356 - INPASA SINOP;BXCR
1.1.1.02.004;;14/02/2025;539197.36;BX CR INPASA AGROINDUSTRIAL SA;BXCR
;1.1.2.01.000064;14/02/2025;15086.9;BX DOC. 002392 - FS AGRISOLUTIONS INDUSTRIA DE BIOCOMBUSTIVEIS LTDA;BXCR
1.1.1.02.003;;14/02/2025;15086.9;BX CR FS AGRISOLUTIONS IND DE BIOCOMBUSTIVEIS;BXCR
;1.1.2.01.000029;17/02/2025;494705.22;BX DOC. 002393 - SOLAE DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS;BXCR
1.1.1.02.003;;17/02/2025;494705.22;BX CR SOLAE DO BRASIL IND E COM DE ALIMENTOS;BXCR
;1.1.2.01.000029;17/02/2025;48943.76;BX DOC. 002400 - SOLAE DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS;BXCR
1.1.1.02.003;;17/02/2025;48943.76;BX CR SOLAE DO BRASIL IND E COM DE ALIMENTOS;BXCR
;1.1.3.06.001;18/02/2025;1372.94;BX DOC. 0004060001 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI SALDO A RECEBER REF PROCESSO: 000406;BXCR
1.1.1.02.004;;18/02/2025;1372.94;BX CR EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCR
;1.1.2.01.000025;18/02/2025;11473.87;BX DOC. 002368 - CARGILL AGRICOLA S A;BXCR
1.1.1.02.003;;18/02/2025;11473.87;BX CR COMP. VALOR PAGO A MENOR NF2368XDEV 7714;BXCR
;1.1.2.01.000032;20/02/2025;35005.42;BX DOC. 002440 - INPASA AGROINDUSTRIAL SA;BXCR
;1.1.2.01.000032;20/02/2025;17052.9;BX DOC. 002417 - INPASA AGROINDUSTRIAL SA;BXCR
1.1.1.02.004;;20/02/2025;52058.32;BX CR INPASA AGROINDUSTRIAL SA;BXCR
;1.1.3.06.001;20/02/2025;1804.88;BX DOC. 0004050001 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI SALDO A RECEBER REF PROCESSO: 000405;BXCR
1.1.1.02.004;;20/02/2025;1804.88;BX CR EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCR
;2.1.7.01.001;20/02/2025;685220.06;ADTO SLA27353 INPASA AGROINDUSTRIAL SA SINAL DE 20% REF. CONTRATO SLA 27353 - INPASA NOVA MUTUM;BXCR
1.1.1.02.004;;20/02/2025;685220.06;BX CR INPASA AGROINDUSTRIAL SA;BXCR
;2.1.7.01.001;20/02/2025;647036.83;ADTO SLA27354 INPASA AGROINDUSTRIAL SA SINAL DE 20% REF. CONTRATO SLA 27354 - INPASA DOURADOS;BXCR
1.1.1.02.004;;20/02/2025;647036.83;BX CR INPASA AGROINDUSTRIAL SA;BXCR
;1.1.3.06.001;24/02/2025;2058.89;BX DOC. 0004090001 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI SALDO A RECEBER REF PROCESSO: 000409;BXCR
1.1.1.02.004;;24/02/2025;2058.89;BX CR EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCR
;1.1.2.01.000237;24/02/2025;16888.85;BX DOC. 002439 - USIMAT DESTILARIA DE ALCOOL LTDA;BXCR
1.1.1.02.004;;24/02/2025;16888.85;BX CR USIMAT DESTILARIA DE ALCOOL LTDA;BXCR
;1.1.3.06.001;25/02/2025;2256.45;BX DOC. 0004070001 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI SALDO A RECEBER REF PROCESSO: 000407;BXCR
1.1.1.02.004;;25/02/2025;2256.45;BX CR EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCR
;1.1.3.06.001;25/02/2025;463.7;BX DOC. 0004100001 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI SALDO A RECEBER REF PROCESSO: 000410;BXCR
1.1.1.02.004;;25/02/2025;463.7;BX CR EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCR
;2.1.7.01.001;26/02/2025;1470000;ADTO ADTC260225 COOP AGR PROD CANA DE CAMPO NOVO DO PARECIS LTDA RECEBIMENTO 3ª PARCELA PROJETO COPRODIA;BXCR
1.1.1.02.004;;26/02/2025;1470000;BX CR COOP AGR PROD CANA DE CAMPO NOVO DO PARE;BXCR
;1.1.2.01.000064;27/02/2025;307.12;BX DOC. 002345 - FS AGRISOLUTIONS INDUSTRIA DE BIOCOMBUSTIVEIS LTDA;BXCR
1.1.1.02.003;;27/02/2025;307.12;BX CR FS AGRISOLUTIONS IND DE BIOCOMBUSTÍVEIS;BXCR
;1.1.2.02.000577;28/02/2025;930653.88;BX DOC. 002467 - INPASA DEL PARAGUAY S.A;BXCR
;1.1.2.02.000577;28/02/2025;6902.88;OP 8023 VARIACAO CAMBIAL NF 002467 INPASA DEL PARAGUAY S.A;BXCR
1.1.1.02.004;;28/02/2025;937556.76;BX CR INPASA DEL PARAGUAY S.A;BXCR
;1.1.3.06.001;28/02/2025;3831.32;BX DOC. 0004110001 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI SALDO A RECEBER REF PROCESSO: 000411;BXCR
1.1.1.02.004;;28/02/2025;3831.32;BX CR EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCR
;1.1.3.06.001;28/02/2025;1453.81;BX DOC. 0004120001 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI SALDO A RECEBER REF PROCESSO: 000412;BXCR
